xDate,xHour,REGION,MICRO_CLUSTER,Subscluster,CLUSTER2b,site_id,BSC_ID,BCF_ID,BTS_ID,CELL_ID,BAND,tch_avail,TBF_DROP,CSSR,gsm_data_total_traffic_DL,Drop_Call_Rate_2,TCH_Traffic_trf_24c,HOSR,TASR,SDCCH_DROP,DLQUAL0_5,ULQUAL0_5,Date_hour,id
2021-04-17 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.4,100.0,206.77,0.0,0.03,100.0,100.0,0.0,100.0,100.0,2021-04-17 21:00:00,44352
2021-04-17 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.39,96.61,7.1,0.0,0.8,100.0,100.0,3.39,99.87,100.0,2021-04-17 21:00:00,44353
2021-04-17 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-17 22:00:00,44351
2021-04-17 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,11.11,94.44,3.4,0.0,0.12,100.0,100.0,5.56,96.96,100.0,2021-04-17 22:00:00,44352
2021-04-17 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.45,100.0,288.55,0.0,2.94,100.0,100.0,0.0,99.56,100.0,2021-04-17 22:00:00,44353
2021-04-18 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-18 00:00:00,44351
2021-04-18 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,0.43,,0.0,,,17.65,,,2021-04-18 00:00:00,44352
2021-04-18 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.73,,327.35,,1.52,,,0.0,100.0,100.0,2021-04-18 00:00:00,44353
2021-04-18 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-18 01:00:00,44351
2021-04-18 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,0.72,,0.0,,,0.0,,,2021-04-18 01:00:00,44352
2021-04-18 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.47,100.0,1320.92,0.0,0.09,,100.0,0.0,99.69,100.0,2021-04-18 01:00:00,44353
2021-04-18 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,0.72,,0.0,,,0.0,,,2021-04-18 02:00:00,44351
2021-04-18 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,1.3,0.0,0.01,,,15.38,100.0,100.0,2021-04-18 02:00:00,44352
2021-04-18 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.36,96.0,1181.25,0.0,0.02,,100.0,4.0,100.0,100.0,2021-04-18 02:00:00,44353
2021-04-18 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,1.01,,0.0,,,0.0,,,2021-04-18 03:00:00,44351
2021-04-18 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,1.88,,0.0,,,0.0,,,2021-04-18 03:00:00,44352
2021-04-18 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,97.56,6.61,0.0,0.17,,100.0,2.44,99.37,100.0,2021-04-18 03:00:00,44353
2021-04-18 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,1.3,,0.0,,,0.0,,,2021-04-18 04:00:00,44351
2021-04-18 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,1.4,,29.12,,0.0,,,3.7,,,2021-04-18 04:00:00,44352
2021-04-18 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,8.82,0.0,0.7,100.0,100.0,0.0,99.31,99.77,2021-04-18 04:00:00,44353
2021-04-18 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,3.15,,860.61,,0.0,,,10.0,,,2021-04-18 05:00:00,44351
2021-04-18 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.86,97.14,1695.02,0.0,0.07,,100.0,2.86,100.0,100.0,2021-04-18 05:00:00,44352
2021-04-18 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.46,97.73,2318.19,0.0,0.16,100.0,100.0,2.27,99.79,97.48,2021-04-18 05:00:00,44353
2021-04-18 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.14,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-18 06:00:00,44351
2021-04-18 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,90.48,0.54,0.0,0.03,,100.0,9.52,98.37,100.0,2021-04-18 06:00:00,44352
2021-04-18 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,2.5,100.0,2.19,0.0,0.21,,100.0,0.0,100.0,100.0,2021-04-18 06:00:00,44353
2021-04-18 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,83.33,0.14,0.0,0.0,,100.0,16.67,100.0,100.0,2021-04-18 07:00:00,44351
2021-04-18 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.23,100.0,65.09,0.0,0.13,100.0,100.0,0.0,96.47,97.06,2021-04-18 07:00:00,44352
2021-04-18 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,93.02,72.27,0.0,0.44,,100.0,6.98,99.87,100.0,2021-04-18 07:00:00,44353
2021-04-18 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.14,0.0,0.24,,100.0,0.0,100.0,100.0,2021-04-18 08:00:00,44351
2021-04-18 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,94.87,655.32,0.0,0.29,,100.0,5.13,98.71,100.0,2021-04-18 08:00:00,44352
2021-04-18 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.77,98.36,465.7,0.0,1.32,,100.0,1.64,99.91,99.39,2021-04-18 08:00:00,44353
2021-04-18 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.96,,0.0,100.0,100.0,0.0,100.0,100.0,2021-04-18 09:00:00,44351
2021-04-18 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,7.69,90.91,1.41,0.0,0.24,100.0,100.0,9.09,98.5,100.0,2021-04-18 09:00:00,44352
2021-04-18 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,7.55,96.77,38.21,0.0,2.12,,100.0,3.23,99.82,99.56,2021-04-18 09:00:00,44353
2021-04-18 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,100.0,0.0,0.0,0.98,,100.0,0.0,99.92,100.0,2021-04-18 10:00:00,44351
2021-04-18 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,18.18,94.12,4.62,0.0,0.18,,100.0,5.88,98.64,100.0,2021-04-18 10:00:00,44352
2021-04-18 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,23.68,96.67,435.01,0.0,0.43,100.0,100.0,3.33,99.88,99.98,2021-04-18 10:00:00,44353
2021-04-18 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,,,0.0,,0.0,,,0.0,,,2021-04-18 11:00:00,44351
2021-04-18 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,0.87,0.0,0.11,,100.0,0.0,98.93,100.0,2021-04-18 11:00:00,44352
2021-04-18 00:00:00,0 days 11:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.32,95.0,179.33,0.0,0.57,100.0,100.0,5.0,100.0,100.0,2021-04-18 11:00:00,44353
2021-04-18 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,0.14,0.0,0.02,100.0,100.0,0.0,81.82,100.0,2021-04-18 12:00:00,44351
2021-04-18 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,26.38,0.0,0.28,100.0,100.0,0.0,99.81,99.43,2021-04-18 12:00:00,44352
2021-04-18 00:00:00,0 days 12:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,3.85,95.31,20.58,0.0,1.96,,100.0,4.69,100.0,99.93,2021-04-18 12:00:00,44353
2021-04-18 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,0.14,,0.0,,,0.0,,,2021-04-18 13:00:00,44351
2021-04-18 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,88.89,43.45,0.0,0.09,100.0,100.0,11.11,98.99,94.3,2021-04-18 13:00:00,44352
2021-04-18 00:00:00,0 days 13:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.18,96.92,79.48,0.0,0.48,,100.0,1.56,99.94,100.0,2021-04-18 13:00:00,44353
2021-04-18 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,0.14,,0.0,,,0.0,,,2021-04-18 14:00:00,44351
2021-04-18 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,8.0,96.15,101.21,0.0,0.44,100.0,100.0,3.85,99.61,99.61,2021-04-18 14:00:00,44352
2021-04-18 00:00:00,0 days 14:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.27,100.0,54.52,0.0,1.8,100.0,100.0,2.5,99.99,99.94,2021-04-18 14:00:00,44353
2021-04-18 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,100.0,2.21,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-18 15:00:00,44351
2021-04-18 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,5.71,100.0,64.66,0.0,0.16,100.0,100.0,0.0,96.64,100.0,2021-04-18 15:00:00,44352
2021-04-18 00:00:00,0 days 15:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,5.26,97.92,39.0,0.0,0.71,100.0,100.0,2.08,99.44,96.12,2021-04-18 15:00:00,44353
2021-04-18 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.24,100.0,1096.24,0.0,0.0,,100.0,0.0,94.87,100.0,2021-04-18 16:00:00,44351
2021-04-18 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.25,77.74,94.42,0.0,0.09,,85.71,9.3,99.19,99.19,2021-04-18 16:00:00,44352
2021-04-18 00:00:00,0 days 16:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.07,105.03,3740.51,0.0,0.34,100.0,106.67,1.54,99.63,94.23,2021-04-18 16:00:00,44353
2021-04-18 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.11,100.0,1216.9,0.0,0.0,100.0,100.0,0.0,100.0,87.88,2021-04-18 17:00:00,44351
2021-04-18 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,93.33,0.62,0.0,0.08,,100.0,6.67,99.01,100.0,2021-04-18 17:00:00,44352
2021-04-18 00:00:00,0 days 17:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,4.69,95.0,233.42,0.0,0.68,100.0,95.0,0.0,99.88,94.68,2021-04-18 17:00:00,44353
2021-04-18 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.05,,1526.58,,0.0,,,0.0,,,2021-04-18 18:00:00,44351
2021-04-18 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.13,96.88,6.7,0.0,0.11,,100.0,3.12,96.73,100.0,2021-04-18 18:00:00,44352
2021-04-18 00:00:00,0 days 18:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.94,98.25,9.58,0.0,0.57,100.0,100.0,1.75,99.74,99.49,2021-04-18 18:00:00,44353
2021-04-18 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.11,100.0,1145.64,0.0,0.04,,100.0,0.0,100.0,95.83,2021-04-18 19:00:00,44351
2021-04-18 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,157.4,0.0,0.19,100.0,100.0,0.0,97.85,100.0,2021-04-18 19:00:00,44352
2021-04-18 00:00:00,0 days 19:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,5.71,100.0,86.54,0.0,1.91,100.0,100.0,0.0,99.78,97.01,2021-04-18 19:00:00,44353
2021-04-18 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.07,,1108.53,,0.0,,,0.0,,,2021-04-18 20:00:00,44351
2021-04-18 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,4.9,89.13,15.05,0.0,0.1,,100.0,10.87,98.9,97.79,2021-04-18 20:00:00,44352
2021-04-18 00:00:00,0 days 20:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,3.38,100.0,81.74,0.0,1.32,100.0,100.0,0.0,99.93,100.0,2021-04-18 20:00:00,44353
2021-04-18 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,100.0,1200.08,0.0,0.01,,100.0,0.0,100.0,86.67,2021-04-18 21:00:00,44351
2021-04-18 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,93.33,1.64,0.0,0.29,100.0,100.0,6.67,98.73,99.22,2021-04-18 21:00:00,44352
2021-04-18 00:00:00,0 days 21:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,4.76,96.88,24.89,0.0,3.39,100.0,100.0,3.12,100.0,92.51,2021-04-18 21:00:00,44353
2021-04-18 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,,1299.65,,0.0,,,0.0,,,2021-04-18 22:00:00,44351
2021-04-18 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,2.44,100.0,29.75,0.0,0.92,,100.0,0.0,,,2021-04-18 22:00:00,44352
2021-04-18 00:00:00,0 days 22:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,6.38,100.0,20.38,0.0,3.34,100.0,100.0,0.0,99.82,100.0,2021-04-18 22:00:00,44353
2021-04-19 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,,1306.39,,0.0,,,0.0,,,2021-04-19 00:00:00,44351
2021-04-19 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,95.0,0.87,0.0,0.0,,100.0,5.0,100.0,100.0,2021-04-19 00:00:00,44352
2021-04-19 00:00:00,0 days 00:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,,0.14,,0.0,,,0.0,,,2021-04-19 00:00:00,44353
2021-04-19 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.11,,1178.88,,0.0,,,0.0,,,2021-04-19 01:00:00,44351
2021-04-19 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,,0.14,,0.0,,,0.0,,,2021-04-19 01:00:00,44352
2021-04-19 00:00:00,0 days 01:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,0.14,0.0,0.01,,100.0,0.0,100.0,100.0,2021-04-19 01:00:00,44353
2021-04-19 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.02,,1222.55,,0.0,,,25.0,,,2021-04-19 02:00:00,44351
2021-04-19 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,4.17,95.24,1.16,0.0,0.04,,100.0,4.76,100.0,100.0,2021-04-19 02:00:00,44352
2021-04-19 00:00:00,0 days 02:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,,0.72,,0.0,,,0.0,,,2021-04-19 02:00:00,44353
2021-04-19 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.02,,1241.07,,0.0,,,0.0,,,2021-04-19 03:00:00,44351
2021-04-19 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,0.14,,0.01,100.0,100.0,0.0,74.36,100.0,2021-04-19 03:00:00,44352
2021-04-19 00:00:00,0 days 03:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,0.0,100.0,0.95,0.0,0.26,,100.0,0.0,98.73,100.0,2021-04-19 03:00:00,44353
2021-04-19 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.07,,1253.56,,0.0,,,0.0,,,2021-04-19 04:00:00,44351
2021-04-19 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,89.47,16.28,,0.01,100.0,100.0,5.56,97.56,100.0,2021-04-19 04:00:00,44352
2021-04-19 00:00:00,0 days 04:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,3.75,97.62,53.82,0.0,0.1,100.0,100.0,2.38,99.74,100.0,2021-04-19 04:00:00,44353
2021-04-19 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.02,,1197.33,0.0,0.01,100.0,,0.0,100.0,100.0,2021-04-19 05:00:00,44351
2021-04-19 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.33,93.33,1591.81,0.0,0.02,,100.0,9.68,100.0,96.04,2021-04-19 05:00:00,44352
2021-04-19 00:00:00,0 days 05:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.81,97.89,2682.48,0.0,0.18,100.0,100.0,2.11,100.0,99.09,2021-04-19 05:00:00,44353
2021-04-19 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.19,,1642.15,,0.0,,,0.0,,,2021-04-19 06:00:00,44351
2021-04-19 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,90.91,47.99,0.0,0.5,,100.0,9.09,99.73,93.34,2021-04-19 06:00:00,44352
2021-04-19 00:00:00,0 days 06:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.75,94.87,1833.33,0.0,0.39,,100.0,5.13,100.0,98.87,2021-04-19 06:00:00,44353
2021-04-19 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.04,111.11,1185.9,,0.01,100.0,100.0,0.0,100.0,97.14,2021-04-19 07:00:00,44351
2021-04-19 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,100.0,1.59,0.0,0.27,100.0,100.0,0.0,96.45,96.05,2021-04-19 07:00:00,44352
2021-04-19 00:00:00,0 days 07:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,6.67,96.77,27.67,0.0,0.42,,100.0,3.23,99.94,98.69,2021-04-19 07:00:00,44353
2021-04-19 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.02,,1182.22,,0.0,,,0.0,,,2021-04-19 08:00:00,44351
2021-04-19 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,0.0,96.55,1.3,0.0,0.18,100.0,100.0,3.45,97.08,100.0,2021-04-19 08:00:00,44352
2021-04-19 00:00:00,0 days 08:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.91,97.56,191.55,0.0,0.44,100.0,100.0,2.44,99.94,96.09,2021-04-19 08:00:00,44353
2021-04-19 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.07,,1113.27,,0.0,,,0.0,,,2021-04-19 09:00:00,44351
2021-04-19 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.03,85.0,3.12,0.0,0.08,,100.0,15.0,97.74,100.0,2021-04-19 09:00:00,44352
2021-04-19 00:00:00,0 days 09:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2333,44353,900,100.0,1.2,96.72,622.13,4.17,1.61,100.0,100.0,3.28,99.54,98.51,2021-04-19 09:00:00,44353
2021-04-19 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2331,44351,900,100.0,0.0,,26.0,,0.0,,,0.0,,,2021-04-19 10:00:00,44351
2021-04-19 00:00:00,0 days 10:00:00,KRO,MC-SAMARINDA 2,PO21_01_KAL_1800_22,,19SMR189,408974,2331,2332,44352,900,100.0,3.45,95.24,90.53,0.0,0.14,,100.0,4.76,95.83,100.0,2021-04-19 10:00:00,44352
